1,"/IPv4 Statistics/All Addresses","46.235.185.48",58,,,,0.0001,0.02%,0.3100,56.580
1,"/IPv4 Statistics/All Addresses","104.21.16.1",58,,,,0.0001,0.02%,0.2000,106.466
1,"/IPv4 Statistics/All Addresses","194.55.244.191",56,,,,0.0001,0.02%,0.2100,102.341
1,"/IPv4 Statistics/All Addresses","37.0.127.199",50,,,,0.0001,0.02%,0.1500,56.061
1,"/IPv4 Statistics/All Addresses","77.246.157.204",46,,,,0.0001,0.02%,0.1500,388.847
1,"/IPv4 Statistics/All Addresses","193.3.184.219",46,,,,0.0001,0.02%,0.2000,96.136
1,"/IPv4 Statistics/All Addresses","178.154.212.160",41,,,,0.0001,0.02%,0.2600,56.867
1,"/IPv4 Statistics/All Addresses","217.66.147.35",40,,,,0.0001,0.02%,0.1400,198.576
1,"/IPv4 Statistics/All Addresses","34.107.221.82",36,,,,0.0001,0.02%,0.0800,64.210
1,"/IPv4 Statistics/All Addresses","188.124.47.43",31,,,,0.0001,0.01%,0.2600,374.911
1,"/IPv4 Statistics/All Addresses","185.175.47.157",31,,,,0.0001,0.01%,0.2300,367.419
1,"/IPv4 Statistics/All Addresses","91.231.239.154",30,,,,0.0001,0.01%,0.1200,196.091
1,"/IPv4 Statistics/All Addresses","46.243.201.48",28,,,,0.0001,0.01%,0.2300,391.822
1,"/IPv4 Statistics/All Addresses","194.55.244.186",26,,,,0.0001,0.01%,0.1300,367.839
1,"/IPv4 Statistics/All Addresses","151.236.110.232",25,,,,0.0001,0.01%,0.1200,373.112
1,"/IPv4 Statistics/All Addresses","34.107.152.202",22,,,,0.0001,0.01%,0.0700,61.208
1,"/IPv4 Statistics/All Addresses","34.107.243.93",15,,,,0.0000,0.01%,0.0700,60.209
1,"/IPv4 Statistics/All Addresses","151.101.195.19",15,,,,0.0000,0.01%,0.0700,148.243
1,"/IPv4 Statistics/All Addresses","151.101.3.19",12,,,,0.0000,0.01%,0.0800,90.064
1,"/IPv4 Statistics/All Addresses","35.244.181.201",11,,,,0.0000,0.00%,0.0700,89.064
1,"/IPv4 Statistics/All Addresses","35.190.72.216",11,,,,0.0000,0.00%,0.0700,59.205
1,"/IPv4 Statistics/All Addresses","34.49.51.44",11,,,,0.0000,0.00%,0.0700,89.065
1,"/IPv4 Statistics/All Addresses","34.160.144.191",11,,,,0.0000,0.00%,0.0700,79.710
1,"/IPv4 Statistics/All Addresses","34.149.100.209",11,,,,0.0000,0.00%,0.0700,89.064
1,"/IPv4 Statistics/All Addresses","34.110.207.168",11,,,,0.0000,0.00%,0.0700,60.209
1,"/IPv4 Statistics/All Addresses","151.101.129.91",11,,,,0.0000,0.00%,0.0700,89.064
1,"/IPv4 Statistics/All Addresses","2.22.98.7",10,,,,0.0000,0.00%,0.0400,23.973
1,"/IPv4 Statistics/All Addresses","2.18.121.79",10,,,,0.0000,0.00%,0.0400,24.977
1,"/IPv4 Statistics/All Addresses","142.132.138.214",9,,,,0.0000,0.00%,0.0900,96.338
